,attendance,away_conference,away_division,away_id,away_line_scores,away_points,away_post_win_prob,away_postgame_elo,away_pregame_elo,away_team,completed,conference_game,excitement_index,highlights,home_conference,home_division,home_id,home_line_scores,home_points,home_post_win_prob,home_postgame_elo,home_pregame_elo,home_team,id,neutral_site,notes,season,season_type,start_date,start_time_tbd,venue,venue_id,week
451,,American Rivers,iii,63,"[3, 0, 14, 24]",41,,,,Buena Vista,True,False,,,NACC,iii,6353,"[0, 13, 21, 0]",34,,,,Lakeland University,401430922,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Taylor Field,5918,2
452,,Patriot,fcs,322,"[7, 0, 7, 0]",14,0.004284888397704689,,,Lafayette,True,False,5.4183590373,,American Athletic,fbs,218,"[7, 14, 0, 9]",30,0.9957151116022953,1030,1030,Temple,401415614,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Lincoln Financial Field,3806,2
453,,MSCAC,iii,114,"[0, 0, 0, 0]",0,,,,Fitchburg State,True,False,,,ECFC,iii,293,"[7, 21, 20, 0]",48,,,,Castleton State College,401438650,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Dave Wolk Stadium,5638,2
454,,Upper Midwest,iii,2399,"[7, 7, 0, 7]",21,,,,Minnesota-Morris,True,False,,,Minnesota,iii,162,"[7, 13, 14, 0]",34,,,,Hamline,401431241,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Klas Field,5895,2
455,,Wisconsin,iii,2743,"[0, 0, 7, 7]",14,,,,Wisconsin-Stevens Point,True,False,,,NACC,iii,2832,"[0, 7, 14, 0]",21,,,,St. Norbert,401431302,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Donald J. Schneider Stadium,6121,2
456,,American Rivers,iii,67,"[0, 15, 6, 6]",27,,,,Luther,True,False,,,Minnesota,iii,133,"[7, 20, 21, 7]",55,,,,St. Olaf College,401430969,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Klein Field at Manitou,5813,2
457,,Southern Athletic,iii,2398,"[14, 0, 6, 7]",27,,,,Millsaps,True,False,,,American Southwest,iii,241,"[10, 0, 0, 3]",13,,,,McMurry,401433409,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Wilford Moore Stadium,5996,2
458,,NACC,iii,2524,"[0, 7, 0, 23]",30,,,,Rockford,True,False,,,Upper Midwest,iii,2257,"[7, 7, 17, 9]",40,,,,Greenville,401435110,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Francis Field (IL),5853,2
459,,Northern Sun,ii,559,"[14, 0, 3, 0]",17,,,,University of Mary,True,True,,,Northern Sun,ii,2851,"[7, 2, 13, 3]",25,,,,Winona State,401432437,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Altra Federal Credit Union Stadium,5780,2
460,,Upper Midwest,iii,509,"[8, 6, 6, 0]",20,,,,Crown College,True,False,,,Minnesota,iii,2101,"[35, 21, 21, 7]",84,,,,Carleton,401432837,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Laird Stadium,7079,2
461,,Great Lakes,ii,2402,"[0, 7, 7, 0, 3]",17,0.09448384355592676,,,Missouri S&T,True,False,10.8031893526,,Pioneer,fcs,2181,"[0, 0, 7, 7, 0]",14,0.9055161564440732,,,Drake,401423152,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Drake Stadium,3701,2
462,,American Rivers,iii,6845,"[6, 21, 13, 8, 0]",48,,,,Nebraska Wesleyan University,True,False,,,,,561,"[14, 14, 7, 13, 7]",55,,,,Mayville State,401430976,True,,2022,regular,2022-09-10T18:00:00.000Z,False,,,2
463,,GLIAC,ii,2392,"[3, 0, 0, 3]",6,0.0010684371390372593,,,Michigan Tech,True,False,4.9739178266,,Pioneer,fcs,2900,"[6, 20, 6, 0]",32,0.9989315628609627,,,St. Thomas (MN),401428484,False,,2022,regular,2022-09-10T18:00:00.000Z,False,O'Shaughnessy Stadium,5116,2
464,,Wisconsin,iii,2723,"[7, 12, 0, 15]",34,,,,UW-River Falls,True,False,,,Minnesota,iii,2600,"[7, 13, 10, 7]",37,,,,St. Johns (MN),401435104,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Clemens Stadium,5117,2
465,,,,108358,"[21, 7, 3, 21]",52,,,,Arizona Christian,True,False,,,Rocky Mountain,ii,2237,"[0, 9, 3, 0]",12,,,,Fort Lewis,401435054,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Ray Dennison Memorial Field,5944,2
466,,Pennsylvania State Athletic,ii,2134,"[0, 0, 3, 0]",3,,,,Clarion,True,True,,,Pennsylvania State Athletic,ii,2071,"[14, 7, 14, 7]",42,,,,Bloomsburg,401432977,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Robert B. Redman Stadium,4435,2
467,,Minnesota,iii,2802,"[0, 0, 7, 0]",7,,,,Bethel (MN),True,False,,,Wisconsin,iii,272,"[7, 3, 0, 0]",10,,,,Wisconsin-Platteville,401431247,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Ralph E. Davis Pioneer Stadium,5911,2
468,,Midwest,iii,2155,"[7, 7, 14, 7]",35,,,,Cornell College (IA),True,True,,,Midwest,iii,266,"[0, 7, 7, 0]",14,,,,Beloit College,401431256,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Strong Stadium,3945,2
469,,USA South,iii,2896,"[0, 10, 0, 0]",10,,,,Southern Virginia,True,False,,,Old Dominion,iii,2079,"[0, 28, 21, 9]",58,,,,Bridgewater (VA),401438673,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Jopson Athletic Complex,5800,2
470,,,,2295,[],41,,,,Iowa Wesleyan,True,False,,,Upper Midwest,iii,433,[],6,,,,Westminster,401432863,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Blue Jay Stadium,6145,2
471,,North Coast,iii,2980,"[7, 0, 0, 14]",21,,,,Ohio Wesleyan,True,False,,,CCIW,iii,306,"[0, 28, 10, 7]",45,,,,Illinois Wesleyan,401432617,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Tucci Stadium,5859,2
472,,Southern Athletic,iii,418,"[0, 7, 0, 0]",7,,,,Hendrix College,True,False,,,CCIW,iii,143,"[30, 13, 7, 2]",52,,,,Washington (MO),401432811,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Francis Field (MO),5897,2
473,,Mid-American,fbs,2711,"[7, 7, 7, 16]",37,0.4616180628997193,1487,1488,Western Michigan,True,True,8.0379169587,,Mid-American,fbs,2050,"[10, 6, 7, 7]",30,0.5383819371002807,1295,1294,Ball State,401416594,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Scheumann Stadium,3919,2
474,,Northern Sun,ii,568,"[0, 0, 0, 0]",0,,,,Minot State,True,False,,,Northern Sun,ii,2894,"[17, 3, 0, 14]",34,,,,Sioux Falls,401432961,False,,2022,regular,2022-09-10T18:00:00.000Z,False,Bob Young Field,6070,2
475,,Sun Belt,fbs,276,"[0, 9, 3, 14]",26,0.9833500639839072,1577,1548,Marshall,True,False,6.3284420596,,FBS Independents,fbs,87,"[0, 7, 0, 14]",21,0.01664993601609276,1785,1814,Notre Dame,401404125,False,,2022,regular,2022-09-10T18:30:00.000Z,False,Notre Dame Stadium,3855,2
476,,Northeast 10,ii,2022,"[0, 0, 7, 0]",7,,,,American International,True,True,,,Northeast 10,ii,2830,"[28, 7, 7, 14]",56,,,,St. Anselm,401432384,False,,2022,regular,2022-09-10T19:00:00.000Z,False,Grappone Stadium,6074,2
477,,SIAC,ii,490,"[0, 0, 7, 7]",14,,,,Benedict College,True,True,,,SIAC,ii,2323,"[0, 0, 0, 0]",0,,,,Lane,401432340,False,,2022,regular,2022-09-10T19:00:00.000Z,False,Lane Field,6044,2
478,,Mid America,ii,138,"[7, 23, 7, 21]",58,,,,Northwest Missouri State,True,True,,,Mid America,ii,2876,"[6, 0, 7, 7]",20,,,,Lincoln (MO),401431937,False,,2022,regular,2022-09-10T19:00:00.000Z,False,Dwight T. Reed Stadium,6045,2
479,,MSCAC,iii,2843,"[14, 14, 0, 0]",28,,,,Western Connecticut State,True,False,,,Mid Atlantic,iii,2015,"[0, 0, 7, 7]",14,,,,Albright,401445794,False,,2022,regular,2022-09-10T19:00:00.000Z,False,Gene L. Shirk Stadium,5127,2
480,,So. Cal.,iii,2318,"[7, 7, 0, 0]",14,,,,La Verne,True,False,,,Northwest,iii,2930,"[7, 0, 6, 13]",26,,,,Willamette,401438681,False,,2022,regular,2022-09-10T19:00:00.000Z,False,McCulloch Stadium,6149,2
