game_id,school,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401403874,Ole Miss,SEC,home,59,18-32,0,25,0-2,0,4,0,4,1,0,38,2,11,277,6,2,4,23:44,0,29,2,4,37,3,233,2,36,4,3-8,1,9-79,510,1,8.7,6.3
401403875,Arizona,Pac-12,home,17,27-54,0,19,1-4,0,4,0,11,3,,,,5,276,4,1,1,23:03,,,,0,22,1,40,2,44,6,4-14,0,6-46,316,3,5.1,1.8
401403875,Mississippi State,SEC,away,39,40-50,0,27,1-1,2,0,0,80,1,0,30,1,9,320,9,3,4,36:57,0,29,2,1,24,1,106,2,41,3,5-12,2,7-80,426,3,6.4,4.4
401403876,Kansas State,Big 12,home,40,9-20,1,18,2-2,1,0,0,3,0,0,24,2,10,101,2,4,0,32:01,1,76,1,2,43,4,235,1,40,10,4-13,2,8-68,336,1,5.1,5.5
401403876,Missouri,SEC,away,12,15-31,0,14,1-1,0,2,,,4,0,30,2,6,128,0,,0,27:59,,,,5,35,1,94,0,48,1,5-16,0,8-46,222,4,4.1,2.7
401403877,Pittsburgh,ACC,home,27,23-44,0,21,3-5,1,4,,,1,0,30,2,9,274,4,,2,34:55,0,30,2,1,39,1,141,3,40,5,4-18,2,5-28,415,2,6.2,3.6
401403877,Tennessee,SEC,away,34,27-42,0,20,1-2,2,2,0,0,0,0,29,1,10,325,4,1,2,25:05,0,3,2,16,35,2,91,4,43,9,6-16,2,7-70,416,2,7.7,2.6
401403878,Appalachian State,Sun Belt,away,17,15-30,0,22,3-5,0,1,,,0,0,19,1,5,134,1,,1,41:29,0,12,1,0,52,1,181,2,21,6,9-20,0,5-55,315,0,4.5,3.5
401403878,Texas A&M,SEC,home,14,13-20,1,9,0-0,2,0,,,0,1,120,2,2,97,2,,0,18:17,0,1,1,4,18,1,89,1,36,0,2-8,4,7-60,186,2,4.9,4.9
401403879,Vanderbilt,SEC,home,25,16-26,0,11,1-1,2,1,,,1,0,64,3,5,181,7,,2,29:47,,,,1,34,1,113,2,34,4,2-13,3,3-23,294,3,7.0,3.3
401403879,Wake Forest,ACC,away,45,18-27,1,21,1-2,1,2,1,31,0,0,57,2,9,300,5,1,4,30:13,0,21,3,3,40,1,151,1,29,5,4-12,1,5-31,451,1,11.1,3.8
401403880,Alabama,SEC,home,63,13-20,3,23,1-3,0,0,1,25,2,0,57,1,9,236,3,1,3,23:37,2,262,9,4,39,3,273,4,31,9,1-6,3,6-60,509,2,11.8,7.0
401403880,Louisiana Monroe,Sun Belt,away,7,12-24,0,11,0-0,0,0,0,0,1,0,52,3,1,91,1,2,0,36:23,,,,2,40,1,78,1,36,2,4-17,1,3-25,169,1,3.8,2.0
401403881,Arkansas,SEC,home,38,19-31,1,22,1-2,2,0,,,1,0,34,1,8,385,5,,2,24:09,1,105,3,5,36,2,212,8,33,9,5-13,2,6-58,597,3,12.4,5.9
401403881,Missouri State,MVFC,away,27,24-43,0,21,1-1,0,4,0,1,0,,,,9,357,0,1,1,35:51,0,18,1,2,32,2,52,0,27,2,7-18,0,8-63,409,0,8.3,1.6
401403882,Auburn,SEC,home,12,21-38,0,23,1-2,2,0,,,2,0,78,4,6,296,3,,1,29:38,0,20,2,0,36,0,119,0,40,3,5-15,3,7-61,415,4,7.8,3.3
401403882,Penn State,Big Ten,away,41,17-23,0,18,0-1,0,4,0,27,0,0,30,1,11,232,3,2,0,30:22,,,,9,39,5,245,6,52,11,5-11,2,9-80,477,0,10.1,6.3
401403883,Florida,SEC,home,31,10-18,1,17,0-0,0,1,1,39,2,,,,7,112,2,2,0,23:41,,,,5,30,3,217,0,40,4,3-8,0,6-48,329,2,6.2,7.2
401403883,South Florida,American Athletic,away,28,12-28,0,23,2-2,1,0,0,37,2,0,93,4,8,116,0,2,0,36:19,0,20,1,3,46,3,286,1,20,4,8-15,2,9-73,402,3,4.1,6.2
401403884,Kentucky,SEC,home,31,27-35,0,26,0-0,1,0,0,0,2,,,,7,377,7,1,2,38:10,0,18,4,2,36,2,103,2,20,6,6-11,3,10-74,480,3,10.8,2.9
401403884,Youngstown State,MVFC,away,0,9-24,0,9,0-2,0,2,0,12,1,0,45,2,,134,1,2,0,21:50,0,8,1,1,22,0,58,4,42,10,0-10,0,7-46,192,1,5.6,2.6
401403885,LSU,SEC,home,31,22-37,0,20,1-2,1,1,0,19,0,0,18,1,7,210,2,1,1,32:42,0,1,1,4,38,3,206,4,30,8,6-15,1,7-39,416,1,5.7,5.4
401403885,Mississippi State,SEC,away,16,24-42,0,15,1-4,1,1,,,1,0,64,2,4,214,1,,1,27:18,0,47,3,0,22,1,75,3,38,4,3-14,2,3-40,289,2,5.1,3.4
401403886,Georgia Tech,ACC,home,0,18-32,0,13,0-2,0,0,0,-4,0,,,,,161,1,1,0,29:07,,,,1,34,0,53,1,44,12,6-18,,4-25,214,0,5.0,1.6
401403886,Ole Miss,SEC,away,42,12-19,0,31,3-3,0,0,,,1,0,23,1,6,231,5,,0,30:53,0,64,4,1,62,6,316,7,27,12,7-15,1,6-55,547,1,12.2,5.1
401403887,Abilene Christian,Western Athletic,away,17,19-32,0,11,0-1,1,2,,,1,,,,5,199,2,,1,25:50,,,,0,27,0,109,1,52,9,3-14,1,1-5,308,2,6.2,4.0
401403887,Missouri,SEC,home,34,21-30,1,18,1-1,1,2,0,0,0,,,,10,292,3,1,3,34:10,1,111,4,2,42,0,195,0,37,3,5-15,1,9-85,487,1,9.7,4.6
401403888,Georgia,SEC,away,48,21-30,0,30,0-0,0,0,0,42,0,0,19,1,12,339,2,3,3,30:40,0,8,3,9,35,3,208,0,44,6,5-9,1,3-20,547,0,11.3,5.9
401403888,South Carolina,SEC,home,7,19-34,0,17,2-3,0,0,,,3,0,25,1,1,214,2,,1,29:20,0,21,1,3,30,0,92,0,42,1,4-13,2,5-60,306,3,6.3,3.1
401403889,Akron,Mid-American,away,6,32-46,0,23,0-0,1,0,,,0,0,124,5,6,241,3,,0,35:17,,,,0,24,0,35,1,42,2,1-13,1,9-77,276,1,5.2,1.5
401403889,Tennessee,SEC,home,63,20-25,0,28,4-4,0,1,,,0,0,46,2,9,438,2,,4,24:43,0,27,2,6,45,5,238,4,47,11,6-13,0,11-118,676,0,17.5,5.3
401403890,Miami,ACC,away,9,21-41,0,27,0-1,1,0,,,0,,,,9,217,5,,0,34:20,0,-3,2,3,36,0,175,3,34,6,5-14,1,7-52,392,1,5.3,4.9
401403890,Texas A&M,SEC,home,17,10-20,0,16,0-0,0,1,,,0,0,54,2,5,140,8,,1,25:40,0,7,3,6,32,1,124,0,41,3,4-12,1,5-55,264,0,7.0,3.9
401403891,Northern Illinois,Mid-American,home,28,19-26,0,17,1-3,0,2,,,1,0,32,2,4,203,3,,3,29:21,,,,4,31,1,151,0,23,0,5-12,0,5-40,354,1,7.8,4.9
401403891,Vanderbilt,SEC,away,38,18-28,0,21,2-2,1,0,0,35,0,0,53,3,8,255,5,1,4,30:39,0,22,2,1,39,1,173,1,24,6,7-14,1,5-50,428,1,9.1,4.4
401403892,Alabama,SEC,home,55,30-43,0,34,1-2,1,0,,,0,,,,13,400,4,,4,32:17,0,88,6,3,34,3,228,5,26,8,7-12,4,6-55,628,1,9.3,6.7
401403892,Vanderbilt,SEC,away,3,13-26,0,9,0-1,0,1,,,0,0,16,2,3,115,2,,0,27:43,0,9,1,4,26,0,14,0,40,3,1-13,1,6-36,129,0,4.4,0.5
401403893,Arkansas,SEC,away,21,12-19,0,24,2-2,1,0,,,0,,,,3,171,3,,2,30:34,0,-1,2,4,54,1,244,3,25,5,6-15,5,3-30,415,1,9.0,4.5
401403893,Texas A&M,SEC,home,23,11-21,0,16,0-0,0,3,,,0,,,,5,151,4,,1,29:26,,,,0,34,1,192,2,41,5,4-12,3,9-65,343,0,7.2,5.6
401403894,Auburn,SEC,home,17,14-21,0,15,3-4,0,2,0,19,0,,,,5,135,2,1,0,32:42,0,9,2,2,45,2,82,4,35,7,3-16,2,4-26,217,0,6.4,1.8
401403894,Missouri,SEC,away,14,14-24,0,14,1-1,1,0,,,1,0,16,1,2,179,1,,0,27:18,0,-1,2,2,39,2,133,5,47,12,4-13,2,7-45,312,2,7.5,3.4
401403895,Georgia,SEC,home,39,27-36,0,29,2-2,2,0,0,7,1,0,102,5,13,272,3,1,0,37:00,0,10,2,0,41,4,257,3,37,5,7-12,2,2-25,529,3,7.6,6.3
401403895,Kent State,Mid-American,away,22,15-22,0,14,1-1,0,4,0,0,1,0,57,3,10,188,2,1,1,23:00,,,,0,30,1,93,1,52,3,3-11,0,4-22,281,1,8.5,3.1
401403896,Kentucky,SEC,home,31,18-26,0,18,2-2,1,0,,,0,0,23,4,7,303,4,,4,33:43,0,6,2,2,35,0,103,0,29,1,10-16,2,2-8,406,1,11.7,2.9
401403896,Northern Illinois,Mid-American,away,23,14-26,0,14,1-1,0,2,,,0,0,42,1,5,199,3,,2,26:17,,,,2,33,1,128,5,33,6,6-15,0,6-45,327,0,7.7,3.9
401403897,LSU,SEC,home,38,33-39,0,28,2-3,1,0,,,0,0,23,1,8,414,1,,1,37:10,0,31,5,0,41,4,219,4,15,8,7-13,2,5-60,633,1,10.6,5.3
401403897,New Mexico,Mountain West,away,0,5-7,0,2,0-0,0,2,,,0,0,56,3,,47,1,,0,22:50,,,,0,26,0,41,4,41,5,1-10,1,2-14,88,0,6.7,1.6
401403898,Ole Miss,SEC,home,35,13-24,0,27,1-1,1,0,0,19,0,0,21,2,5,154,6,1,2,25:47,0,5,4,10,51,3,308,0,33,2,7-15,5,6-61,462,1,6.4,6.0
401403898,Tulsa,American Athletic,away,27,16-35,0,26,1-2,0,2,,,1,0,13,1,9,195,3,,2,34:13,0,-1,2,7,43,1,262,0,41,6,4-13,1,7-80,457,1,5.6,6.1
401403899,Bowling Green,Mid-American,away,14,17-28,0,13,0-0,0,0,,,1,0,36,3,2,172,4,,2,32:48,0,8,2,3,29,0,78,2,27,3,3-12,2,5-40,250,1,6.1,2.7
401403899,Mississippi State,SEC,home,45,42-54,0,25,2-2,0,0,0,20,0,0,91,3,9,420,2,1,6,27:12,0,7,2,2,11,0,45,2,22,5,4-11,2,3-30,465,0,7.8,4.1
401403901,Florida,SEC,away,33,24-45,0,31,5-6,1,2,,,1,0,44,3,3,453,1,,2,34:57,,,,2,42,3,141,3,43,5,7-15,1,10-47,594,2,10.1,3.4
401403901,Tennessee,SEC,home,38,22-28,0,27,0-2,2,1,0,5,0,0,61,2,8,349,1,1,2,25:03,,,,13,42,3,227,1,47,4,6-9,2,6-50,576,2,12.5,5.4
401403902,Alabama,SEC,away,49,11-22,0,17,0-1,0,2,,,1,,,,7,238,5,,2,26:33,0,77,3,0,42,5,317,3,40,9,9-14,1,10-101,555,1,10.8,7.5
401403902,Arkansas,SEC,home,26,17-34,0,27,0-1,1,0,0,-3,0,,,,8,190,2,1,1,33:27,0,13,1,3,51,2,187,1,26,4,5-17,1,6-31,377,1,5.6,3.7
401403903,Auburn,SEC,home,17,19-39,0,20,1-2,2,2,,,2,0,61,4,5,337,2,,2,30:53,0,20,3,2,31,0,101,3,44,8,6-15,6,8-80,438,4,8.6,3.3
401403903,LSU,SEC,away,21,10-26,0,19,0-0,1,4,0,27,0,0,43,2,3,85,3,2,0,29:07,,,,4,49,2,185,2,39,5,5-15,2,10-94,270,1,3.3,3.8
401403904,Eastern Washington,Big Sky,away,17,25-40,0,27,1-4,1,0,0,0,0,0,30,2,5,258,1,1,1,36:28,,,,0,45,1,153,0,22,3,8-18,2,5-45,411,1,6.5,3.4
401403904,Florida,SEC,home,52,16-22,0,20,0-1,0,1,,,1,0,24,1,10,392,2,,3,23:32,0,23,4,3,28,4,274,2,38,7,3-6,1,5-40,666,1,17.8,9.8
401403905,Kentucky,SEC,away,19,18-24,0,17,1-2,2,0,0,0,0,0,172,4,1,220,5,1,2,36:53,0,0,1,3,37,1,108,0,42,4,7-14,3,4-15,328,2,9.2,2.9
401403905,Ole Miss,SEC,home,22,15-29,0,19,0-1,0,4,,,1,0,51,2,8,213,3,,0,23:07,,,,1,39,2,186,3,38,9,7-14,1,3-31,399,1,7.3,4.8
401403906,Mississippi State,SEC,home,42,31-45,1,22,2-2,1,4,1,33,0,0,15,2,6,329,3,2,3,28:48,0,5,1,7,24,1,144,4,35,6,5-11,1,13-138,473,1,7.3,6.0
401403906,Texas A&M,SEC,away,24,25-39,0,27,1-2,2,2,,,2,0,117,5,6,252,5,,1,31:12,0,22,2,3,31,2,136,0,33,3,2-9,3,3-24,388,4,6.5,4.4
401403907,Georgia,SEC,away,26,24-43,0,28,2-2,2,0,,,0,0,29,1,14,312,3,,0,34:48,,,,0,36,2,169,2,34,6,4-13,2,5-55,481,2,7.3,4.7
401403907,Missouri,SEC,home,22,20-32,0,14,0-0,0,3,,,0,0,17,1,16,192,6,,1,25:12,0,6,1,7,21,0,102,2,48,9,3-13,0,7-66,294,0,6.0,4.9
401403908,South Carolina,SEC,home,50,24-30,0,21,0-1,1,0,0,63,2,0,56,3,6,219,3,3,2,29:06,0,30,1,1,31,5,185,1,35,7,5-10,3,5-57,404,3,7.3,6.0
401403908,South Carolina State,MEAC,away,10,7-18,0,13,0-0,0,1,0,0,3,0,7,1,4,75,0,2,0,30:54,,,,4,40,1,145,0,41,7,1-11,2,12-117,220,3,4.2,3.6
401403909,Alabama,SEC,home,24,12-19,0,24,0-0,3,0,0,21,1,0,19,1,6,111,6,1,3,29:56,0,-2,1,14,51,0,288,3,34,6,5-14,3,6-73,399,4,5.8,5.6
401403909,Texas A&M,SEC,away,20,25-47,0,18,1-2,0,4,0,0,1,0,45,3,8,253,2,1,2,30:04,0,8,1,2,25,0,70,4,52,10,5-17,0,8-59,323,1,5.4,2.8
401403910,Florida,SEC,home,24,8-14,1,13,1-1,1,0,1,54,1,,,,6,66,0,2,1,23:51,0,48,2,3,32,1,231,4,47,13,3-11,2,1-5,297,2,4.7,7.2
401403910,Missouri,SEC,away,17,22-30,0,21,0-1,0,1,0,0,2,0,21,1,5,220,4,1,0,36:09,,,,1,42,2,150,1,23,4,9-17,0,6-55,370,2,7.3,3.6
401403911,Auburn,SEC,away,10,13-38,0,10,0-1,1,2,,,0,0,18,1,4,165,0,,1,24:31,,,,0,25,0,93,1,41,3,5-17,2,10-60,258,1,4.3,3.7
401403911,Georgia,SEC,home,42,22-32,0,22,1-1,1,2,,,0,0,16,1,6,208,3,,0,35:29,0,53,5,0,39,6,292,0,22,2,6-14,2,4-45,500,1,6.5,7.5
401403912,Kentucky,SEC,home,14,15-27,0,18,2-2,1,2,0,0,1,,,,2,178,1,1,2,31:05,0,11,1,0,36,0,121,2,42,9,3-12,1,5-25,299,2,6.6,3.4
401403912,South Carolina,SEC,away,24,14-19,0,15,0-2,1,2,0,9,1,0,24,1,6,177,3,1,1,28:55,0,35,2,1,42,2,179,6,33,8,6-14,2,4-26,356,2,9.3,4.3
401403913,LSU,SEC,home,13,32-45,0,24,0-3,1,0,,,1,0,22,2,1,300,1,,1,29:36,,,,1,28,1,55,0,39,2,7-15,1,9-81,355,2,6.7,2.0
401403913,Tennessee,SEC,away,40,17-28,0,27,3-3,0,1,0,0,0,0,57,3,16,239,3,1,2,30:24,0,58,1,1,49,2,263,5,34,9,7-16,3,12-107,502,0,8.5,5.4
401403914,Arkansas,SEC,away,17,10-23,0,18,0-3,0,0,,,2,0,-2,1,5,242,9,,1,24:19,0,-3,1,1,44,1,241,0,27,0,8-16,1,10-84,483,2,10.5,5.5
401403914,Mississippi State,SEC,home,40,31-48,0,33,3-4,0,0,0,7,0,0,64,2,4,395,3,2,3,35:41,0,7,2,4,37,3,173,2,26,4,5-13,,4-45,568,0,8.2,4.7
401403915,Ole Miss,SEC,away,52,25-32,0,22,1-2,0,2,,,2,0,95,4,10,448,8,,3,18:43,0,0,1,0,28,4,143,0,46,3,8-11,0,9-85,591,2,14.0,5.1
401403915,Vanderbilt,SEC,home,28,27-38,0,21,3-4,1,0,0,6,0,0,85,4,8,281,1,2,2,41:17,,,,0,40,1,122,0,42,5,7-17,1,5-50,403,1,7.4,3.1
401403916,Arkansas,SEC,away,52,29-40,0,34,0-1,1,2,0,0,0,,,,10,367,1,1,5,31:13,,,,5,42,2,277,0,33,3,12-15,1,7-98,644,1,9.2,6.6
401403916,BYU,FBS Independents,home,35,26-41,0,27,1-3,2,1,,,1,,,,3,356,5,,3,28:47,0,5,1,2,30,2,115,0,42,1,7-13,4,4-50,471,3,8.7,3.8
401403917,Florida,SEC,home,35,15-26,0,19,0-3,0,1,,,0,0,100,3,5,185,1,,1,28:13,,,,4,33,4,210,1,38,3,7-12,0,5-50,395,0,7.1,6.4
401403917,LSU,SEC,away,45,23-32,0,28,2-2,1,0,,,0,0,27,1,9,349,2,,3,31:47,0,-6,2,4,38,3,179,1,35,2,8-12,1,5-45,528,1,10.9,4.7
401403918,Georgia,SEC,home,55,32-41,0,30,1-1,0,2,,,0,,,,13,387,4,,4,39:00,0,59,5,0,38,3,192,1,28,4,8-13,1,3-29,579,0,9.4,5.1
401403918,Vanderbilt,SEC,away,0,12-24,0,10,0-1,1,0,,,0,,,,0,105,3,,0,21:00,,,,0,23,0,45,2,45,6,5-13,1,5-42,150,1,4.4,2.0
401403919,Kentucky,SEC,home,27,19-25,0,24,4-5,1,0,0,8,1,0,17,1,9,239,4,1,1,39:22,0,8,2,1,48,2,239,1,23,3,6-15,1,11-84,478,2,9.6,5.0
401403919,Mississippi State,SEC,away,17,25-37,1,13,1-2,0,1,1,59,1,0,32,1,5,203,2,1,1,20:38,,,,1,10,0,22,1,35,4,3-11,0,13-109,225,1,5.5,2.2
401403920,Auburn,SEC,away,34,8-17,0,18,2-3,1,0,0,0,2,0,20,1,10,140,2,1,0,30:27,,,,3,48,4,301,1,48,3,5-14,2,5-47,441,3,8.2,6.3
401403920,Ole Miss,SEC,home,48,9-19,0,29,1-2,0,2,0,0,1,0,79,3,12,130,2,2,3,29:33,0,4,1,3,69,3,448,3,27,7,12-19,2,6-50,578,1,6.8,6.5
401403921,Alabama,SEC,away,49,35-52,0,32,1-1,1,1,0,0,0,0,56,4,11,455,0,1,2,37:29,0,3,1,0,31,3,114,1,32,2,6-13,2,17-130,569,1,8.8,3.7
401403921,Tennessee,SEC,home,52,21-31,0,29,0-2,1,1,,,1,0,10,1,8,385,3,,5,22:31,0,12,1,9,39,2,182,1,41,4,5-10,1,6-39,567,2,12.4,4.7
401403922,Alabama,SEC,home,30,22-37,0,21,0-0,0,1,,,0,,,,12,261,15,,2,29:31,,,,7,27,1,29,4,43,6,8-17,3,3-20,290,0,7.1,1.1
401403922,Mississippi State,SEC,away,6,30-61,0,20,3-6,1,0,,,0,0,97,4,0,231,4,,0,30:29,0,3,1,6,26,1,62,2,31,9,7-22,1,10-100,293,1,3.8,2.4
401403923,LSU,SEC,home,45,21-28,0,35,1-1,0,0,0,0,0,0,33,1,9,248,7,1,2,36:19,,,,6,48,4,252,3,40,6,6-11,,8-71,500,0,8.9,5.3
401403923,Ole Miss,SEC,away,20,20-35,0,24,1-2,0,0,,,1,0,33,2,8,288,2,,0,23:41,0,9,2,0,37,2,116,4,45,4,4-13,1,10-111,404,1,8.2,3.1
401403924,Missouri,SEC,home,17,17-25,0,19,0-0,3,0,0,0,1,,,,5,211,10,1,1,28:57,0,29,1,2,40,1,97,1,35,8,7-14,2,2-10,308,4,8.4,2.4
401403924,Vanderbilt,SEC,away,14,22-45,0,16,2-4,0,5,0,0,1,,,,2,242,1,1,1,31:03,0,9,2,0,28,0,57,3,40,11,7-19,1,5-35,299,1,5.4,2.0
401403925,South Carolina,SEC,home,30,12-25,1,13,0-1,2,2,0,59,0,1,100,1,6,168,12,1,0,26:51,0,4,1,9,35,3,118,0,42,2,8-16,2,6-62,286,2,6.7,3.4
401403925,Texas A&M,SEC,away,24,25-47,0,23,0-1,1,2,,,1,0,25,2,10,269,3,,1,33:09,0,14,4,3,28,1,129,2,40,6,5-14,2,8-38,398,2,5.7,4.6
401403926,Tennessee,SEC,home,65,26-37,0,27,1-1,0,1,0,5,1,0,27,2,11,495,3,1,5,29:40,0,49,4,7,46,4,201,2,39,5,15-20,0,13-109,696,1,13.4,4.4
401403926,UT Martin,OVC,away,24,28-47,0,25,0-2,1,0,0,18,1,,,,6,316,3,1,2,30:20,,,,2,29,1,76,2,55,7,3-12,2,5-39,392,2,6.7,2.6
401403927,Arkansas,SEC,away,41,16-24,0,23,0-0,1,0,,,0,,,,11,234,3,,1,29:50,,,,2,48,4,286,3,50,6,8-14,1,10-53,520,1,9.8,6.0
401403927,Auburn,SEC,home,27,24-33,0,20,0-0,0,2,,,0,,,,9,285,3,,1,30:10,,,,1,38,2,183,3,44,5,11-19,0,7-55,468,0,8.6,4.8
401403928,Florida,SEC,away,20,18-37,0,16,0-3,0,2,0,0,0,0,48,2,8,271,4,2,1,28:43,0,12,1,6,34,1,100,0,31,3,4-16,0,7-53,371,0,7.3,2.9
401403928,Georgia,SEC,home,42,19-38,0,26,2-3,1,0,,,2,0,45,3,6,316,2,,2,31:17,0,7,1,10,40,4,239,3,33,8,6-12,1,4-40,555,3,8.3,6.0
401403929,Missouri,SEC,away,23,17-26,0,20,0-0,0,2,0,0,0,0,16,1,11,224,4,1,0,36:35,0,-3,1,3,43,2,143,4,40,11,8-16,0,6-45,367,0,8.6,3.3
401403929,South Carolina,SEC,home,10,20-30,0,14,0-0,1,0,,,1,0,60,3,4,171,1,,0,23:25,,,,3,23,1,32,1,46,4,5-13,2,5-45,203,2,5.7,1.4
401403930,Kentucky,SEC,away,6,16-27,0,14,2-3,0,0,,,3,0,49,5,0,98,0,,0,35:11,,,,0,36,1,107,2,33,3,2-13,,5-31,205,3,3.6,3.0
401403930,Tennessee,SEC,home,44,19-25,0,19,2-2,0,0,0,55,0,,,,8,245,3,3,3,24:49,0,44,2,4,40,3,177,4,28,8,5-12,,6-50,422,0,9.8,4.4
401403931,Ole Miss,SEC,away,31,13-20,0,26,2-4,0,0,,,0,,,,7,140,5,,3,31:47,0,1,1,2,63,1,390,2,45,5,7-16,3,7-66,530,0,7.0,6.2
401403931,Texas A&M,SEC,home,28,28-44,0,26,1-4,0,0,,,0,0,25,3,4,338,3,,4,28:13,0,19,2,2,29,0,142,1,47,10,5-14,,9-51,480,0,7.7,4.9
401403932,Arkansas,SEC,home,19,23-37,0,22,4-6,0,0,0,0,2,0,41,3,3,284,4,1,2,29:22,0,4,2,2,42,0,144,4,24,9,4-16,1,6-36,428,2,7.7,3.4
401403932,Liberty,FBS Independents,away,21,15-25,0,17,0-1,0,0,0,13,1,0,21,1,3,224,7,2,3,30:38,0,0,1,0,38,0,91,4,41,14,7-15,3,3-27,315,1,9.0,2.4
401403933,Georgia,SEC,home,27,17-25,0,18,0-0,2,2,0,0,0,0,24,2,9,257,3,1,2,31:00,,,,0,37,1,130,6,50,8,7-12,2,6-60,387,2,10.3,3.5
401403933,Tennessee,SEC,away,13,23-33,0,21,3-5,1,4,,,1,,,,7,195,3,,0,29:00,,,,0,42,1,94,0,38,6,2-14,2,9-55,289,2,5.9,2.2
401403934,Alabama,SEC,away,31,25-51,0,25,2-2,0,0,,,1,,,,13,328,2,,1,28:00,,,,1,30,2,137,6,38,11,6-16,,9-92,465,1,6.4,4.6
401403934,LSU,SEC,home,32,22-32,0,22,0-0,0,0,0,0,0,0,62,3,6,182,6,1,2,32:00,,,,10,34,2,185,2,31,4,5-12,,7-64,367,0,5.7,5.4
401403935,Auburn,SEC,away,33,7-22,0,14,0-2,1,2,0,17,0,0,61,3,7,75,5,1,0,32:04,0,5,1,3,46,4,256,5,35,10,6-18,1,14-115,331,1,3.4,5.6
401403935,Mississippi State,SEC,home,39,42-62,1,21,1-2,2,1,,,1,1,179,6,9,357,4,,3,27:56,0,-3,1,2,18,1,13,4,35,10,4-16,4,5-35,370,3,5.8,0.7
401403936,Kentucky,SEC,away,21,13-19,0,15,0-0,0,2,,,0,0,15,3,3,170,2,,3,31:05,0,4,3,0,41,0,82,2,38,9,6-16,0,12-84,252,0,8.9,2.0
401403936,Missouri,SEC,home,17,18-26,0,12,1-3,2,0,,,0,,,,3,143,3,,0,28:55,0,7,1,0,34,2,89,6,39,11,2-13,2,7-71,232,2,5.5,2.6
401403937,Florida,SEC,away,41,17-28,0,28,1-2,0,2,,,0,,,,11,201,4,,2,37:07,0,35,2,3,50,3,291,2,35,6,4-12,0,10-39,492,0,7.2,5.8
401403937,Texas A&M,SEC,home,24,23-45,0,23,0-1,2,0,,,0,0,19,1,6,279,5,,1,22:53,,,,1,25,2,134,1,41,8,4-13,2,5-39,413,2,6.2,5.4
401403938,South Carolina,SEC,away,38,20-28,0,17,1-2,1,2,0,5,0,0,37,2,8,284,3,2,4,29:13,,,,4,35,1,208,2,48,6,4-12,1,12-116,492,1,10.1,5.9
401403938,Vanderbilt,SEC,home,27,18-33,0,24,1-2,2,1,,,2,0,52,2,3,228,1,,3,30:47,0,-1,1,3,41,1,226,1,37,5,3-10,3,5-37,454,4,6.9,5.5
401403939,Arkansas,SEC,home,10,12-22,0,15,0-2,2,2,0,5,0,,,,4,116,4,1,1,27:16,0,14,3,1,46,0,133,7,30,8,6-17,2,2-15,249,2,5.3,2.9
401403939,LSU,SEC,away,13,8-15,0,15,1-2,1,4,,,1,0,18,1,7,86,4,,0,32:44,,,,2,51,1,198,5,43,9,4-14,1,7-44,284,2,5.7,3.9
401403940,Auburn,SEC,home,13,6-13,0,18,0-1,1,2,,,2,,,,7,60,4,,1,36:26,0,7,2,6,55,0,270,3,28,6,5-17,2,8-45,330,3,4.6,4.9
401403940,Texas A&M,SEC,away,10,14-36,0,12,0-0,1,2,0,0,0,0,6,1,4,121,1,2,1,23:34,,,,2,24,0,94,2,51,7,5-16,2,8-66,215,1,3.4,3.9
401403941,Florida,SEC,home,38,13-25,0,26,1-2,1,6,,,0,,,,8,141,1,,2,36:20,0,0,3,6,54,3,374,3,28,7,9-15,4,7-50,515,1,5.6,6.9
401403941,South Carolina,SEC,away,6,19-27,0,11,1-2,3,2,,,0,0,30,2,,193,2,,1,23:40,0,37,1,3,23,0,44,3,45,6,3-11,3,11-82,237,3,7.1,1.9
401403942,Kentucky,SEC,home,21,11-23,0,16,1-2,0,2,0,0,1,0,56,3,9,109,2,1,0,26:45,,,,6,31,2,213,1,26,3,4-12,0,4-50,322,1,4.7,6.9
401403942,Vanderbilt,SEC,away,24,12-23,0,18,1-3,1,0,0,0,1,0,47,2,6,184,6,1,1,33:15,,,,2,44,2,264,4,31,6,11-17,1,7-71,448,2,8.0,6.0
401403943,Alabama,SEC,away,30,21-33,0,18,0-1,1,2,,,0,0,31,3,12,209,8,,3,31:23,,,,3,36,0,108,3,46,7,6-14,1,5-45,317,1,6.3,3.0
401403943,Ole Miss,SEC,home,24,18-32,0,22,0-3,1,2,,,0,0,35,3,6,212,2,,1,28:37,,,,5,49,2,191,3,33,5,8-16,1,6-50,403,1,6.6,3.9
401403944,Georgia,SEC,away,45,25-37,0,21,1-1,0,0,,,2,0,19,2,9,289,5,,3,31:43,,,,3,33,3,179,1,30,5,6-13,1,6-66,468,2,7.8,5.4
